央视,#genre#
金堂电视台,http://live.jtxwzx.com.cn/jtdst/hd/live.m3u8#http://p8.vzan.com/slowlive/188010566442385577/live.m3u8
龙泉驿新闻综合,http://live-pull.newslqy.com/live/fmzb1682404988829.m3u8
彭州综合频道,http://livepengzhou.chinamcache.com/pengzhou/pengzhou-zb01.m3u8?txSecret=be4d7b7bd7ca8fe64c732408485924b5&txTime=679D86EA
双流综合频道,http://171.221.250.132:28080/live/3146B3F489F1246E4E542E341B99EEAD.m3u8
新都综合频道,http://pili-live-hls.job-live.magcloud.net/job-live/xdtv.m3u8?sign=16b7b78ca2900a9d9fa087af2340ed8d&t=6911a9e8
长宁综合频道,http://cnpull.sccnfb.com/live/123456.m3u8
珙县综合频道,http://m3u8.chuanqigongxian.cn/nmip-media/channellive/channel100449/playlist.m3u8#rtmp://tv.ybtv.cc:1935/channellive/gongxian
江安综合频道,https://play.jaxrm.cn/live/10001802.m3u8?auth_key=1763106038-0-0-8f2fc3fca68e64ba2d28df22f9cda424
筠连综合频道,https://play.dameijunlian.cn/live/10004131.m3u8?auth_key=1783733887-0-0-a1440d3435267d785dcbbe1629a42558
南溪综合频道,https://p2hs.vzan.com/slowlive/371673471833525863/live.m3u8
叙州综合频道,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8
威远新闻综合,rtmp://wy-live-pull.thecover.cn/rmtlive/fmzb1710746907096#https://wy-live-pull.thecover.cn/rmtlive/fmzb1710746907096.m3u8
大竹新闻综合,https://lmt.dazhutv.cn/live1/live1.m3u8
开江新闻综合,https://lmt.kjzx.net:98/live1/live1.m3u8
渠县新闻综合,http://183.222.248.153:81/hls/cfp2p8m3.m3u8
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8
宣汉新闻综合,http://livexuanhan.chinamcache.com/live/push1.m3u8
旌阳综合频道,https://jyrmlaliu.ebotcloud.com/jynews/zonghexinwen.m3u8
罗江新闻综合,http://wshls.live.migucloud.com/live/DD66NPNT_C0_3/playlist.m3u8#http://devlivepull.migucloud.com/live/DD66NPNT_C0_3.flv
什邡新闻频道,https://live.sfcmc.cn:85/live/zhpd.m3u8
中江新闻综合,https://bl.zjtvrm.cn/live/zjrmzxzb.m3u8?timestamp=20250617174454&encrypt=7759375eb83dccfe26811155bff1c4be
阆中综合频道,https://p2hs.vzan.com/slowlive/798833473879633259/live.m3u8
南部新闻综合,http://pili-live-rtmp.148.i2863.com/i2863-148/live_148_811389.m3u8
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8#rtmp://palive.patv123.com:1935/live/xwpd_800K#http://play.patv123.com/live/xwpd/playlist.m3u8
顺庆综合频道,https://www.jinrishunqing.com/live/c3143afd-63c1-41f7-b911-ad9d5c9fac8b.m3u8
西充新闻综合,https://bl.xichongtv.cn/xcrm2025/ZHPD1010.m3u8?auth_key=1768713113-0-0-b6d00e1ea50a76484d1bed974d6e1b80
仪陇综合频道,https://live.yilongnews.com/live/ylzhpd.m3u8?auth_key=1741134122-0-0-fbf8d764c05b0a2547234f0f9f64e4b6
营山电视台,https://file.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8#https://m3u8channel.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8#http://tv.drs.ysxtv.cn:8100/channellive/ystv-bak.flv
盐边综合频道,http://live.ybrmt.cn/ybtv/sd/live.m3u8
黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8#http://139.203.180.9:90/live/zhxw.m3u8
金川乡村频道,http://live.jinchuanrmt.com:90/live/jcxc.m3u8#http://139.203.180.9:90/live/jcxc.m3u8
茂县综合频道,http://139.203.191.24:81/ts1
壤塘综合频道,http://livepull.myntv.cn/tv/rangtang.m3u8
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
小金综合频道,http://xjlive.xjxrmt.cn:8091/live/xwpd.m3u8
马尔康综合频道,http://live.zmmek.com:90/live/zhxw.m3u8
富顺综合频道,http://pili-live-rtmp.145.i2863.com/i2863-145/live_145_906964.m3u8
荣县综合频道,https://play.rongxianwang.net/ydrx/rongxianlive.m3u8?auth_key=1715846517-0-0-69728c58ca3d40f9331a8cf77d985e93
朝天新闻综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8
剑阁新闻综合,https://tvfile.scjgtv.cn/nmip-media/channellive/channel104126/playlist.m3u8#rtmp://tv.scjgtv.cn/channellive/jgzhpd#https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8#http://60.255.231.122:1936/hls/live1.m3u8
利州综合频道,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8#http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv
青川新闻综合,http://qcfile.qcrmt.com/nmip-media/channellive/channel100933/playlist.m3u8#rtmp://tv.qcrmt.com/channellive/ch1
旺苍新闻综合,http://channel.wcrmt.cn/nmip-media/channellive/channel105268/playlist.m3u8#rtmp://tv.wcrmt.cn/channellive/ch1
昭化综合频道,http://live.zhgbtv.cn:3100/hlsram/live0/index.m3u8
洪雅新闻综合,https://dg1sy-livehls.migucloud.com/live/TIMV9AKA_C0/playlist.m3u8
彭山综合频道,https://play.psrmt.cn/live/ZYADBGLP_C0/playlist.m3u8
青神综合频道,http://lmt.scqstv.com/live1/live1.m3u8
仁寿综合频道,https://play.scrstv.com.cn/TV/xwzh.m3u8?auth_key=1724660870-0-0-a245e661caf0188f84e8e486754a80ce
乐至综合频道,http://175.155.106.72:89/live1/live1.m3u8
会东综合频道,http://exfile.schdxww.com/nmip-media/channellive/channel100055/playlist.m3u8
雷波综合频道,https://lbplay.lbxww.gov.cn/Leiboshijie/Leiboshijie.m3u8?auth_key=1702544056-0-0-48584d0e0ebae2ea300c95882210f3ba
普格综合频道,http://171.215.30.43:8086/0.m3u8
西昌综合频道,http://xcfb.screx.com.cn:18085/hlsnew1/channel1.m3u8
昭觉综合频道,http://dcpull.sctvcloud.com/live/4bb3c2bd01881000e843b73a00000000/playlist.m3u8
德格综合频道,http://dgfile.ganzitv.com/nmip-media/channellive/channel101955/playlist.m3u8#http://tv.drs.ganzitv.com:8100/channellive/dege.flv
石渠综合频道,http://sqfile.ganzitv.com/nmip-media/channellive/channel101661/playlist.m3u8#http://tv.drs.ganzitv.com:8100/channellive/shiqu.flv
宝兴综合频道,https://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8
汉源综合频道,https://m3u8channel-hy.yunxya.com/nmip-media/channellive/channel104355/playlist.m3u8
名山综合频道,https://m3u8channel-ms.yunxya.com/nmip-media/channellive/channel100249/playlist.m3u8
石棉综合频道,https://m3u8channel-sm.yunxya.com/nmip-media/channellive/channel100420/playlist.m3u8
天全新闻频道,https://m3u8channel-tq.yunxya.com/nmip-media/channellive/channel100634/playlist.m3u8#http://tv.yunxya.com/channellive/tianquan.flv
荥经综合频道,https://m3u8channel-yj.yunxya.com/nmip-media/channellive/channel101140/playlist.m3u8
巴州综合频道,http://30814.hlsplay.aodianyun.com/tv_radio_30814/tv_channel_1839.m3u8
南江综合频道,http://36903.hlsplay.aodianyun.com/tv_radio_36903/tv_channel_1670.m3u8?auth_key=4842409639-0-0-319d3d61d27f502f5b5f0f76e7fa6874&extra_key=YptbuuU4ni8OBTztr__wTSm-QnJOZeFyY8K0svzHJXyx8i_Bwwirqaews6N1gr-_4uVfOgbaOHwbH5u3_SrH4tTfxj9Nq7Az5LOT0a8C2sHIKSmLBEAoz4lSxmsINvTeQ5QF1ngz-OYrciPm27dkyEEQdzEUxwSVphOF99qfQFU
平昌新闻综合,http://dcpull.sctvcloud.com/live/9d774482018e1000fec02f9500000000/playlist.m3u8
通江新闻综合,http://dcpull.sctvcloud.com/live/04ea69fa018910006ae9ef0600000000/playlist.m3u8
峨边电视台,http://tvfile.ebrmt.com/nmip-media/channellive/channel110727/playlist.m3u8#rtmp://tv.ebrmt.com/channellive/ch1
夹江新闻综合,rtmp://tv.jjrm.org.cn/channellive/ch1
井研综合频道,http://tvfile.jyrmt.cn/nmip-media/channellive/channel104452/playlist.m3u8#rtmp://tv.jyrmt.cn:1935/chan/ch1
沐川综合频道,rtmp://tv.mcrm.org.cn:1935/channellive/tv01#http://tvfile.mcrm.org.cn/nmip-media/channellive/channel103064/playlist.m3u8
犍为新闻综合,http://p8.vzan.com/slowlive/230559508552681163/live.m3u8#http://r8.vzan.com/v/slowlive_230559508552681163.m3u8
沙湾综合频道,http://tvfile.swrmt.cn/nmip-media/channellive/channel100064/playlist.m3u8#rtmp://tv.swrmt.cn/channellive/ch1
峨眉山综合频道,https://embl.emsyd.jrem.cn/dsfdsfdsfdsfsfdshfgj/wwdsfdgd.m3u8?auth_key=1718610605-0-0-23887de4a278cb108ba8936de20eb854
金口河综合频道,http://pili-live-hls.227.i2863.com/i2863-227/live_227_687291.m3u8
五通桥综合频道,https://play.wtqrm.com/qtwz/wtqzb.m3u8?auth_key=1663323505-0-0-01843919c015a267038d6e00fd1e1519
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8#rtmp://tv.lxxcb.cn:1935/channellive/lxtv1
纳溪新闻频道,https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8
叙永综合频道,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8#rtmp://luzhi.xuyongrongmei.com:1935/live/xyxw
大英新闻综合,http://zb.dyrmt.com:10086/hls/P6nlSMxSg/playlist.m3u8
华蓥综合频道,http://218.89.61.237:83/live/xwzh.m3u8
邻水新闻综合,http://live2.gatv.com.cn:86/live/LS_HD.m3u8
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn/live/yuechi01.m3u8?txSecret=b952bce9c0d6aa80d151129532bd0d5d&txTime=69CB8F7C
三台电视一套,http://125.65.94.91:12351/live
三台电视二套,http://125.65.94.91:12353/live
重庆,#genre#
重庆新闻,https://cqonsitecdn.cbgcloud.com/qf6jl2/1yk9j0.m3u8
铜梁综合,https://tlpc01.cqliving.com:443/ch1.m3u8
万州综合频道,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8#http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8#http://123.146.162.24:8017/iTXwrGs/800/live.m3u8
万州三峡移民,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8#http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8#http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8
巴南综合频道,http://live.cqbntv.com/bnmc/tv0709.m3u8
云阳综合频道,https://live.yunyangwang.com/live/dszb.m3u8
梁平综合频道,https://yypull.cbg.cn/applive/lplive01/playlist.m3u8
璧山综合频道,http://222.179.42.129:8181/hls1.m3u8
永川综合频道,https://yypull.cbg.cn/applive/yctv01/playlist.m3u8
潼南综合频道,http://183.230.184.51:65500/tntv1.m3u8
合川综合频道,https://yypull.cbg.cn/applive/hechuantv1/playlist.m3u8
酉阳新闻综合,https://yypull.cbg.cn/applive/youytv01/playlist.m3u8
开州综合频道,https://yypull.cbg.cn/applive/kzpd02/playlist.m3u8
大足综合频道,https://yypull.cbg.cn/applive/dazulive01/playlist.m3u8
江津新闻综合,http://222.179.155.21:1935/ch1.m3u8
垫江综合频道,https://play-sh.quklive.com/live/1767062668215060.m3u8
忠县综合频道,https://yypull.cbg.cn/applive/zxtv2/playlist.m3u8
武隆综合频道,https://yypull.cbg.cn/applive/wltvzh/playlist.m3u8
黔江综合频道,https://yypull.cbg.cn/applive/qjpd1/playlist.m3u8
万盛新闻综合,https://yypull.cbg.cn/applive/wslive01/playlist.m3u8
荣昌综合频道,http://183.64.181.25:40023/rongchang01.m3u8
天津,#genre#
滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv10/playlist.m3u8
滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv20/playlist.m3u8
宝坻一套,https://player4.juyun.tv/tv/143100176.m3u8
津南一套,https://play.jinnantv.top/live/JNTV1.flv#https://play.jinnantv.top/live/JNTV1/playlist.m3u8
武清综合频道,http://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8
福建,#genre#
福建综合,http://fjnhdb.chinashadt.com:2036/live/stream:10003.stream/chunklist.m3u8
福建文旅体育,http://stream7.fjtv.net/lypdntsc/hd/live.m3u8
福州综合,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
龙岩新闻综合,http://stream.lytv.net.cn/2/sd/live.m3u8
宁德新闻综合,https://live.0593tv.cn/live/ozipx5nu1ryz.m3u8
宁德文化旅游,https://live.0593tv.cn/live/pq5nedomj7bu.m3u8
三明新闻综合,http://stream.smntv.cn/smtv1/sd/live.m3u8#http://fjnhdb.chinashadt.com:2036/live/stream:nh2.stream/playlist.m3u8#http://stream.smntv.cn/smtv2/sd/live.m3u8
大田综合,http://84y6jdxz.live2.danghongyun.com/live/hls/f42fd56e10624950999cd47dd87691be/498d5919ec4843178fbf7e7a153414ef.m3u8
建宁综合频道,https://p2.weizan.cn/2144741973/075444991326676404/live.m3u8
宁化电视一套,http://fjnhdb.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8
泰宁新闻频道,https://p6.vzan.com/2123201810/758356609138611950/live.m3u8
邵武新闻频道,http://lxhls.yisoftai.com/live/hw_lxlive.m3u8
武夷山综合频道,http://fjwysdb.chinashadt.com:2036/live/1.stream/playlist.m3u8
长乐综合,https://p8.vzan.com/slowlive/691013350462987151/live.m3u8
永泰综合,http://ytrmtzx.com:8278/yongtaipindao1/playlist.m3u8
德化新闻综合,https://play.cmptp.fjgdwl.com/live/63a563ec75764af588f3215b0afa2588.m3u8
晋江电视台,https://live.ijjnews.com/jjtv/sd/live.m3u8
南安新闻综合,http://natv.cnjrna.com:3000/channel/sovp/1000000000000018/video_1564_none.m3u8
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8#rtmp://xmt.zptv.com.cn:1935/live/0
甘肃,#genre#
甘肃科教频道,rtmp://liveout.gstv.com.cn/49048r/4o7e76#https://live.gstv.com.cn/live/8lr1gvm.m3u8#https://hls.gstv.com.cn/49048r/4o7e76.m3u8
甘肃少儿频道,rtmp://liveout.gstv.com.cn/49048r/oj57of#https://live.gstv.com.cn/live/456r6be.m3u8#https://hls.gstv.com.cn/49048r/oj57of.m3u8
甘肃公共应急,rtmp://liveout.gstv.com.cn/49048r/2v86i8#https://live.gstv.com.cn/live/c6gljof.m3u8#https://hls.gstv.com.cn/49048r/2v86i8.m3u8
甘肃文化影视,rtmp://liveout.gstv.com.cn/skt649/634ojh#https://live.gstv.com.cn/live/lg2va3a.m3u8#https://hls.gstv.com.cn/skt649/634ojh.m3u8
甘肃移动电视,rtmp://liveout.gstv.com.cn/skt649/37v51r#https://live.gstv.com.cn/live/j6od116.m3u8#https://hls.gstv.com.cn/skt649/37v51r.m3u8
INBM证券服务,rtmp://liveout.gstv.com.cn/se0rch/20sv46#https://hls.gstv.com.cn/se0rch/20sv46.m3u8
兰州新闻综合,https://liveplus.lzr.com.cn/xwzh/HD/live.m3u8
兰州文旅频道,https://liveplus.lzr.com.cn/wlpd/HD/live.m3u8
嘉峪关综合,rtmp://play.kankanlive.com/live/1754465670263218#https://play.kankanlive.com/live/1754465670263218.m3u8
白银综合频道,rtmp://play.kankanlive.com/live/1720408089419110#http://play.kankanlive.com/live/1720408089419110.m3u8
甘南综合频道,rtmp://play.kankanlive.com/live/1711955176432990#https://play.kankanlive.com/live/1711955176432990.m3u8
甘南藏语频道,rtmp://play.kankanlive.com/live/1711955770173989#https://play.kankanlive.com/live/1711955770173989.m3u8
庆阳综合频道,rtmp://play.kankanlive.com/live/1704762690210987#https://play.kankanlive.com/live/1704762690210987.m3u8
庆阳文体旅游,rtmp://play.kankanlive.com/live/1704770893271981#https://play.kankanlive.com/live/1704770893271981.m3u8
平凉新闻综合,rtmp://play.kankanlive.com/live/1694661314645984#https://play.kankanlive.com/live/1694661314645984.m3u8
酒泉综合频道,rtmp://play.kankanlive.com/live/1743389283110297#https://play.kankanlive.com/live/1743389283110297.m3u8
酒泉文旅频道,rtmp://play.kankanlive.com/live/1743389368540298#https://play.kankanlive.com/live/1743389368540298.m3u8
敦煌综合频道,rtmp://play.kankanlive.com/live/1698234808271963#https://play.kankanlive.com/live/1698234808271963.m3u8
张掖新闻综合,rtmp://play.kankanlive.com/live/1720583434627241#https://play.kankanlive.com/live/1720583434627241.m3u8
张掖农业旅游,rtmp://play.kankanlive.com/live/1720583009200246#https://play.kankanlive.com/live/1720583009200246.m3u8
天水新闻综合,rtmp://play.kankanlive.com/live/1728531085307199#https://play.kankanlive.com/live/1728531085307199.m3u8
天水文旅频道,rtmp://play.kankanlive.com/live/1728352652939293#https://play.kankanlive.com/live/1728352652939293.m3u8
陇南新闻综合,rtmp://play.kankanlive.com/live/1709171819929902#https://play.kankanlive.com/live/1709171819929902.m3u8
陇南公共频道,rtmp://play.kankanlive.com/live/1709171893138901#https://play.kankanlive.com/live/1709171893138901.m3u8
临夏州综合频道,rtmp://play.kankanlive.com/live/1714096320293954#http://play.kankanlive.com/live/1714096320293954.m3u8
临夏州文旅频道,rtmp://play.kankanlive.com/live/1714099799400957#https://play.kankanlive.com/live/1714099799400957.m3u8
定西综合频道,rtmp://play.kankanlive.com/live/1745232061100288#https://play.kankanlive.com/live/1745232061100288.m3u8
定西文旅生活,rtmp://play.kankanlive.com/live/1745232082475287#https://play.kankanlive.com/live/1745232082475287.m3u8
红古综合,https://play.kankanlive.com/live/1741073416508036.m3u8#rtmp://play.kankanlive.com/live/1741073416508036
平川综合频道,rtmp://play.kankanlive.com/live/1756258234024340#https://play.kankanlive.com/live/1756258234024340.m3u8
成县综合频道,rtmp://play.kankanlive.com/live/1702454377323961#https://play.kankanlive.com/live/1702454377323961.m3u8
玉门综合频道,rtmp://live.yumentv.cn:12345/live/room10
临泽新闻综合,rtmp://play.kankanlive.com/live/1700561021959920#https://play.kankanlive.com/live/1700561021959920.m3u8
永昌综合频道,rtmp://play.kankanlive.com/live/1652755738635915#https://play.kankanlive.com/live/1652755738635915.m3u8
庄浪综合频道,rtmp://play.kankanlive.com/live/1687654127961989#https://play.kankanlive.com/live/1687654127961989.m3u8
古浪综合频道,rtmp://play.kankanlive.com/live/1711282408137964#https://play.kankanlive.com/live/1711282408137964.m3u8
陇西综合频道,rtmp://play.kankanlive.com/live/1733904632183369#https://play.kankanlive.com/live/1733904632183369.m3u8
岷县综合频道,rtmp://play.kankanlive.com/live/1725951629904172#https://play.kankanlive.com/live/1725951629904172.m3u8
通渭综合频道,rtmp://play.kankanlive.com/live/1752204698931083#https://play.kankanlive.com/live/1752204698931083.m3u8
西和综合频道,rtmp://play.kankanlive.com/live/1659926941626981#https://play.kankanlive.com/live/1659926941626981.m3u8
临夏市电视台,http://124.152.34.102:8030/wCMq71/wCMq71_0.m3u8
西峰综合频道,rtmp://play.kankanlive.com/live/1683944827526991#https://play.kankanlive.com/live/1683944827526991.m3u8
秦安综合频道,rtmp://play.kankanlive.com/live/1680577080200944#https://play.kankanlive.com/live/1680577080200944.m3u8
天祝综合频道,rtmp://play.kankanlive.com/live/1656487214793905#https://play.kankanlive.com/live/1656487214793905.m3u8
广西,#genre#
广西新闻,https://mobilelive.gxtv.cn/live/nn_live1007/playlist.m3u8
广西国际,http://mobilelive.gxtv.cn/live/nn_live1009/playlist.m3u8
广西乐思购,http://mobilelive.gxtv.cn/live/nn_live1002/playlist.m3u8
南宁新闻综合,rtmp://hls.nntv.cn/nnlive/XWZH_24#https://hls.nntv.cn/nnlive/XWZH_24.m3u8#rtmp://live.gxrb.com.cn/tv/nntv#http://live.gxrb.com.cn/tv/nntv/index.m3u8&kdsplayer=media
南宁影视娱乐,rtmp://hls.nntv.cn/nnlive/YSYL_244#https://hls.nntv.cn/nnlive/YSYL_244.m3u8
南宁文旅生活,rtmp://hls.nntv.cn/nnlive/WLSH_24#https://hls.nntv.cn/nnlive/WLSH_24.m3u8#rtmp://live.gxrb.com.cn/tv/nntv_yssh#http://live.gxrb.com.cn/tv/nntv_yssh/index.m3u8&kdsplayer=media
南宁公共,rtmp://hls.nntv.cn/nnlive/GGPD_24#https://hls.nntv.cn/nnlive/GGPD_24.m3u8#rtmp://live.gxrb.com.cn/tv/nntv_gg#http://live.gxrb.com.cn/tv/nntv_gg/index.m3u8&kdsplayer=media
南宁老友发布,https://hls.nntv.cn/nnlive/LYL1_24.m3u8
梧州新闻综合,http://live.wuzhourm.cn/xwzh/index.m3u8
梧州教育生活,http://live.wuzhourm.cn/jysh/index.m3u8
玉林新闻综合,http://51742.hlsplay.aodianyun.com/tv_radio_51742/tv_channel_3289.m3u8?auth_key=4846965841-0-0-9764667fa15da8675d9343a9d685e93b&extra_key=3G7phQNujucfjDfVZX7XtFsfMjeELWIZpjNRADdYpRWOUdAykIw7RkxbAmiF9U934MKf8LNlRPUVp9ooT4UEvKJQlaJrZuMqJnw-UvayII5G4kw7jFgAqhhjpD4DC7gyZEtynT7zMnF8xzE3J1g6soaagSkmkag_tsjqRTH1zeM
桂林新闻综合,https://pull.gltvs.com/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
桂林科教旅游,https://pull.gltvs.com/live/glkj/playlist.m3u8?v=4282cdc9071e32fd382778e37d8bf172&t=2024816762
北海新闻综合,https://lives.myun.tv/live/09em4xbl.m3u8#rtmp://live.gxrb.com.cn/tv/bhtv_xwzh#https://rtmp.gdlive.gdmain.com/live/09em4xbl.m3u8#https://live.gxrb.com.cn/tv/bhtv_xwzh/index.m3u8&kdsplayer=media
北海经济科教,https://play-a2.quklive.com/live/1727311690820146.m3u8
北海图文频道,http://citylive.njgdmm.com/beihai/d49b9838-dacf-4a22-ab46-1eed2b515d88.m3u8#http://citylive.njgdmm.com/beihai/d49b9838-dacf-4a22-ab46-1eed2b515d88.flv
贺州综合频道,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
百色综合频道,https://play-a2.quklive.com/live/1731379815689237.m3u8
崇左综合频道,https://lives.myun.tv/live/5podkk10.m3u8#https://rtmp.gdlive.gdmain.com/live/5podkk10.m3u8
来宾综合频道,http://zb.gxlbamc.com:1935/live/lbzh.stream/playlist.m3u8#http://zb.lbnews.com.cn:1935/live/lbzh.stream/playlist.m3u8#https://live.gxrb.com.cn/gx/laibin/index.m3u8&kdsplayer=media
来宾新闻荟萃,http://zb.gxlbamc.com:1935/live/xwhc.stream/playlist.m3u8#http://zb.lbnews.com.cn:1935/live/xwhc.stream/playlist.m3u8
钦州综合频道,http://stream.gxqzxw.com/qztv/zhhd/live.m3u8#http://stream.gxqztv.com/01/sd/live.m3u8
钦州公共频道,http://stream.gxqzxw.com/qztv02/gghd/live.m3u8#http://stream.gxqztv.com/qztv03/sd/live.m3u8
灌阳新闻综合,https://lives.myun.tv/live/l784ypj0.m3u8#rtmp://live.gxrb.com.cn/gx/guanyang#https://rtmp.gdlive.gdmain.com/live/l784ypj0.m3u8#https://live.gxrb.com.cn/gx/guanyang/index.m3u8&kdsplayer=media
灵川综合,https://lives.myun.tv/live/0ye9dn75.m3u8#https://rtmp.gdlive.gdmain.com/live/0ye9dn75.m3u8
全州综合,rtmp://live.gxrb.com.cn/gx/quanzhou#http://live.gxrb.com.cn/gx/quanzhou/index.m3u8&kdsplayer=media
兴安电视台,rtmp://live.gxrb.com.cn/gx/xingan#http://live.gxrb.com.cn/gx/xingan/index.m3u8&kdsplayer=media
永福综合,https://p8.vzan.com/slowlive/855592171810451743/live.m3u8
资源电视台,https://lives.myun.tv/live/56kv8yb0.m3u8#https://rtmp.gdlive.gdmain.com/live/56kv8yb0.m3u8
宾阳综合,https://lives.myun.tv/live/54mpbn65.m3u8#rtmp://live.gxrb.com.cn/gx/binyang#https://rtmp.gdlive.gdmain.com/live/54mpbn65.m3u8#https://live.gxrb.com.cn/gx/binyang/index.m3u8&kdsplayer=media
横州新闻综合,http://live.nnnews.net/video/s10004-hzstv-hd/index.m3u8
隆安新闻综合,https://p2hs.vzan.com/slowlive/551846483251458644/live.m3u8
龙州综合,https://lives.myun.tv/live/5vyn8p45.m3u8#rtmp://live.gxrb.com.cn/gx/longzhou#https://rtmp.gdlive.gdmain.com/live/5vyn8p45.m3u8#https://live.gxrb.com.cn/gx/longzhou/index.m3u8&kdsplayer=media
凭祥综合,rtmp://live.gxrb.com.cn/gx/pingxiang#https://live.gxrb.com.cn/gx/pingxiang/index.m3u8&kdsplayer=media
天等综合,rtmp://live.gxrb.com.cn/gx/tiandeng#https://live.gxrb.com.cn/gx/tiandeng/index.m3u8&kdsplayer=media
桂平综合,http://p8.vzan.com/slowlive/682168639030309285/live.m3u8
巴马综合,https://lives.myun.tv/live/028exb80.m3u8#rtmp://live.gxrb.com.cn/gx/bama#https://rtmp.gdlive.gdmain.com/live/028exb80.m3u8#https://live.gxrb.com.cn/gx/bama/index.m3u8&kdsplayer=media
都安综合,https://rtmp.gdlive.gdmain.com/live/lgo97185.m3u8#https://lives.myun.tv/live/lgo97185.m3u8#rtmp://live.gxrb.com.cn/gx/duan#https://live.gxrb.com.cn/gx/duan/index.m3u8&kdsplayer=media
东兰综合,https://lives.myun.tv/live/02924925.m3u8#https://rtmp.gdlive.gdmain.com/live/02924925.m3u8
罗城综合,http://www.3jlc.cn/lctvlive/lcm.m3u8#http://111.12.75.177:9100/lctvlive/lch.m3u8
金秀电视,rtmp://live.gxrb.com.cn/tv/jinxiu_zh#http://live.gxrb.com.cn/tv/jinxiu_zh/index.m3u8&kdsplayer=media
昭平综合,rtmp://live.gxrb.com.cn/gx/zhaoping#https://live.gxrb.com.cn/gx/zhaoping/index.m3u8&kdsplayer=media
靖西综合,https://lives.myun.tv/live/02924vr5.m3u8#rtmp://live.gxrb.com.cn/gx/jingxi#https://rtmp.gdlive.gdmain.com/live/02924vr5.m3u8#https://live.gxrb.com.cn/gx/jingxi/index.m3u8&kdsplayer=media
乐业综合,rtmp://live.gxrb.com.cn/gx/leye#https://live.gxrb.com.cn/gx/leye/index.m3u8&kdsplayer=media#http://live.gxrb.com.cn/gx/leye/index.m3u8&kdsplayer=media
隆林综合,rtmp://live.gxrb.com.cn/gx/longlin#http://live.gxrb.com.cn/gx/longlin/index.m3u8&kdsplayer=media
凌云综合,https://lives.myun.tv/live/lnp683z5.m3u8#rtmp://live.gxrb.com.cn/gx/lingyun#https://rtmp.gdlive.gdmain.com/live/lnp683z5.m3u8#https://live.gxrb.com.cn/gx/lingyun/index.m3u8&kdsplayer=media
那坡综合,https://lives.myun.tv/live/ljkp2890.m3u8#https://rtmp.gdlive.gdmain.com/live/ljkp2890.m3u8
田东综合,https://lives.myun.tv/live/5zor3gal.m3u8#rtmp://live.gxrb.com.cn/gx/tiandong#https://rtmp.gdlive.gdmain.com/live/5zor3gal.m3u8#https://live.gxrb.com.cn/gx/tiandong/index.m3u8&kdsplayer=media
田阳综合,rtmp://live.gxrb.com.cn/gx/tianyang#http://live.gxrb.com.cn/gx/tianyang/index.m3u8&kdsplayer=media
西林综合,rtmp://live.gxrb.com.cn/gx/xilin#https://live.gxrb.com.cn/gx/xilin/index.m3u8&kdsplayer=media
